userid,age,gender,city,count_sessions,time_first,time_last,time_last_purchase,time_full,time_full_s,value,value_c1,value_c2,value_c3,value_c4,value_c5,value_c6,age_bins,age_bins_name
12332,35,Ж,Санкт-Петербург,559,2021-12-30 10:36:43,2024-12-31 23:20:33,2024-10-30 22:37:27,0 days 10:23:25,37405,255697.47999999998,892701.3066998315,1204280.4680713862,803961.3670696805,786622.3888727092,1073529.3753408666,947142.5867606972,3,25-35
12333,19,Ж,Воронеж,555,2021-12-30 09:08:10,2025-01-01 21:30:38,2024-12-20 21:27:30,0 days 10:15:55,36955,234738.0,820008.4753483998,687353.4697481229,1667477.3962080441,874443.3963899828,972903.4761058766,806483.4665441023,2,16-24
12334,37,Ж,Новосибирск,552,2021-12-27 07:53:34,2024-12-31 20:00:24,2024-11-28 19:44:47,0 days 09:50:32,35432,206901.0,927371.687160521,862643.4903240344,946428.5478492659,834451.3968062894,922666.6175753225,881179.4815694144,4,36-48
12335,48,Ж,Казань,569,2021-12-29 22:51:06,2025-01-03 12:07:54,2024-09-27 11:03:43,0 days 10:56:01,39361,237742.93,631168.9537916805,1041391.5524468053,1175100.6815704973,829046.7954047893,1082059.1294981474,875012.030064781,4,36-48
12336,39,М,Москва,548,2021-12-29 21:01:10,2025-01-01 08:48:50,2024-10-28 08:11:06,0 days 09:28:52,34132,343631.0,983608.338835245,745291.6403726039,873268.2409537546,990174.4492874276,1492214.1322582702,947582.4019379106,4,36-48
12337,35,М,Волгоград,581,2021-12-29 15:36:38,2025-01-03 05:25:06,2024-12-29 05:18:13,0 days 11:22:11,40931,341149.63,1262743.6042190506,1187431.823514172,884330.4948142834,727096.7662261934,935651.6851046577,1025684.1880642829,3,25-35
12338,42,М,Воронеж,553,2021-12-29 19:19:31,2025-01-03 07:50:29,2024-12-20 07:33:44,0 days 10:19:19,37159,244809.36,618541.6647733747,1225360.5974333521,677148.1801207581,1008663.54453712,1062472.4636857328,1095314.6181956748,4,36-48
12339,64,М,Ростов-на-Дону,557,2021-12-27 07:37:04,2025-01-01 19:45:05,2024-11-26 19:31:43,0 days 09:52:38,35558,327793.1,708342.5664959581,729666.618214833,876104.1346212386,888112.5786968542,967209.3395270426,948539.9875871113,6,>60
12340,23,Ж,Санкт-Петербург,556,2021-12-29 06:37:24,2025-01-01 18:57:21,2024-11-25 18:36:21,0 days 10:01:16,36076,268977.0,806440.0997772567,756354.5481351118,1118189.5908406028,664219.161859151,1055866.8900240553,765606.753952468,2,16-24
12341,28,Ж,Уфа,561,2021-12-29 14:39:01,2025-01-02 02:32:59,2024-10-25 02:09:13,0 days 09:30:28,34228,172706.0,587570.6504492415,1004355.7470784839,617786.7957094896,835549.3345704367,725912.1446196435,932207.3843503471,3,25-35
12342,27,М,Казань,556,2021-12-27 08:39:00,2024-12-31 21:04:09,2024-11-09 20:39:58,0 days 10:15:26,36926,224186.19,1130477.3325451429,850627.9707856431,959082.4553732899,934023.1678113001,1235859.8255393407,917683.3297290644,3,25-35
12343,32,М,Нижний Новгород,557,2021-12-27 17:11:49,2025-01-02 05:47:50,2024-12-31 05:44:34,0 days 10:19:46,37186,308839.52,1136317.5412567672,1336179.929297329,736676.2426951443,1027826.9646260913,821812.1342228717,775654.7182518978,3,25-35
12344,37,Ж,Омск,571,2021-12-31 07:25:18,2024-12-31 21:06:32,2024-12-15 20:49:39,0 days 11:16:34,40594,247245.11,894117.2528533174,1042270.0043894823,955221.7514070767,693895.8478250287,1247727.2120853537,715860.4068110951,4,36-48
12345,33,М,Самара,545,2021-12-30 05:59:24,2025-01-02 18:17:53,2024-12-11 17:43:30,0 days 10:06:23,36383,285933.0,946756.6270341607,1077218.481976999,919663.6719995403,885678.6508985499,992610.7264065039,932985.3626861494,3,25-35
12346,66,М,Самара,572,2021-12-31 03:25:02,2025-01-03 16:05:38,2025-01-03 16:05:38,0 days 10:23:45,37425,301741.55,874077.8319562408,992516.5136397437,1061160.6831831092,996717.5755038101,1095559.7313356183,917898.201985785,6,>60
12347,21,Ж,Воронеж,561,2021-12-28 04:31:53,2025-01-02 17:11:36,2024-12-14 17:02:05,0 days 10:14:21,36861,288688.0,1023045.6572205495,1202335.5893831605,1043710.6390998506,1031214.908603035,1269291.9781868686,770735.2634328055,2,16-24
12348,43,Ж,Волгоград,559,2021-12-29 23:15:57,2025-01-03 11:44:57,2024-10-10 10:28:54,0 days 10:06:42,36402,245595.44,892295.4270628473,1098294.4628793062,1374438.0843998604,802058.9540037157,1085758.5586123103,792277.2391593127,4,36-48
12349,40,М,Волгоград,553,2021-12-30 16:49:35,2025-01-02 05:33:01,2024-11-25 05:20:13,0 days 10:27:15,37635,263741.5,880502.6533867901,1009038.8952501562,940353.2747215275,1029467.1092420754,1000901.953767718,935181.8247708101,4,36-48
12350,32,Ж,Москва,555,2021-12-28 13:06:10,2025-01-02 01:20:33,2024-12-28 01:13:44,0 days 10:00:58,36058,207165.0,792265.0228841298,888755.1986453169,849689.142055998,1081923.6059053375,995506.5819187267,563534.6285540131,3,25-35
12351,29,Ж,Москва,565,2021-12-29 14:14:01,2025-01-03 02:22:53,2025-01-02 02:21:36,0 days 09:35:56,34556,298533.03,687989.6989413673,790989.4045219964,866303.9262297866,713574.6557323529,1100510.1083846774,822181.6734369226,3,25-35
12352,19,Ж,Новосибирск,549,2021-12-27 05:35:06,2025-01-01 18:43:45,2024-12-03 18:25:36,0 days 10:56:56,39416,216224.55,854407.2153973138,843950.2053599131,1178361.0373389134,891553.2963214812,1091934.1231803596,1147047.6235906405,2,16-24
12353,70,Ж,Волгоград,581,2021-12-27 12:21:09,2024-12-31 00:59:53,2024-11-11 00:19:19,0 days 10:10:39,36639,141907.0,921324.4691183821,833725.3578820017,615464.1486253045,736786.0572689292,868236.7104308731,784604.2246614384,6,>60
12354,10,Ж,Волгоград,542,2021-12-29 07:07:18,2025-01-02 19:17:12,2024-10-06 18:26:09,0 days 09:53:49,35629,212772.0,970275.2468862189,846752.4844011231,789617.3294623257,939355.9045269558,1001117.639864926,601038.6953275669,1,<16
12355,20,М,Москва,573,2021-12-31 05:44:38,2025-01-02 18:39:05,2024-12-12 18:23:48,0 days 10:24:04,37444,370356.0,911541.1402581256,1185972.292930471,836467.2779454747,971908.3970668168,1097668.5237097736,928294.8868806518,2,16-24
12356,42,Ж,Новосибирск,557,2021-12-30 15:46:02,2025-01-01 04:32:00,2024-12-30 04:30:43,0 days 10:30:38,37838,269543.0,696045.3652917426,886661.9919993603,972890.6674366884,926551.2153402941,1125369.7932072808,683200.1784473367,4,36-48
12357,45,Ж,Москва,562,2021-12-31 15:15:56,2025-01-03 04:10:39,2024-12-29 04:06:51,0 days 10:37:04,38224,311373.04000000004,747098.601844457,1068978.2326062724,733061.3762443115,677417.2720515754,772763.9089079,911640.8508214185,4,36-48
12358,49,М,Москва,556,2021-12-27 07:59:07,2025-01-03 20:54:58,2025-01-03 20:54:43,0 days 10:39:16,38356,304204.0,943645.344734655,943664.9060068581,1235740.357827134,668338.5100273315,1211721.0975739295,1129316.179255485,5,48-60
12359,44,Ж,Волгоград,553,2021-12-27 22:00:17,2024-12-31 10:12:26,2024-12-31 10:12:26,0 days 09:52:59,35579,349945.32,748735.888649937,1194675.8157772452,590023.7728843236,488552.8323076386,984824.6960589413,1088071.4682179373,4,36-48
12360,17,М,Новосибирск,569,2021-12-30 21:51:01,2025-01-02 10:54:55,2024-12-13 10:41:08,0 days 10:43:02,38582,164062.51,877769.1983717935,1027041.5628424217,851818.2639901539,875476.0929323946,1178693.818753695,800472.8873326838,2,16-24
12361,23,М,Санкт-Петербург,544,2021-12-31 10:14:46,2025-01-02 22:42:38,2024-07-25 20:59:06,0 days 10:06:13,36373,229798.07,771633.9007652502,1163288.1902563968,810754.3403873686,846796.8423989856,842986.1256816164,888936.3668319846,2,16-24
12362,9,М,Екатеринбург,581,2021-12-29 14:36:27,2025-01-01 03:37:46,2024-12-16 03:28:59,0 days 10:38:57,38337,361304.1,1094202.0176980107,995658.7310077995,1258777.2409577533,926884.0387172244,1028236.0323753497,1086727.3269147575,1,<16
12363,73,М,Екатеринбург,557,2021-12-29 01:54:03,2025-01-01 14:16:10,2024-12-30 14:14:26,0 days 10:00:53,36053,179510.41,710478.5732656501,799563.925771159,1071853.5580616612,738436.419755985,976358.6646612313,736615.5838958602,6,>60
12364,22,Ж,Нижний Новгород,558,2021-12-28 11:18:36,2025-01-01 00:08:44,2024-12-27 00:08:15,0 days 10:28:44,37724,275898.0,659819.8668765319,946524.5498550215,984388.3158382182,936333.0154782764,1327884.1997779536,860969.2997002265,2,16-24
12365,23,Ж,Екатеринбург,559,2021-12-28 06:56:39,2025-01-03 18:53:07,2024-12-28 18:49:18,0 days 09:37:13,34633,237944.0,832489.5958313972,941532.4489747594,818874.7165915497,709150.7107395276,684451.250671742,941931.6249181583,2,16-24
12366,38,М,Волгоград,555,2021-12-30 14:37:06,2025-01-01 02:17:09,2024-12-24 02:12:55,0 days 09:20:19,33619,208458.0,894004.2814540899,1030186.4413765289,608362.1987748895,494205.2250282321,962385.7657678991,456289.0474061073,4,36-48
12367,40,М,Санкт-Петербург,558,2021-12-30 07:45:53,2025-01-02 20:49:30,2025-01-02 20:47:21,0 days 10:49:54,38994,176788.0,787806.6090463178,1453119.4543228245,898792.582455382,988047.1519375464,994356.3645665932,768173.1655540091,4,36-48
12368,67,М,Москва,552,2021-12-27 09:55:29,2025-01-01 22:11:14,2024-10-17 21:34:16,0 days 10:02:35,36155,247683.12,920700.8806096351,1015929.2924583259,773463.8789140818,798468.999873047,1030269.4777493936,566501.2156835063,6,>60
12369,33,Ж,Омск,581,2021-12-31 08:49:12,2025-01-01 21:21:43,2024-12-17 21:03:49,0 days 10:08:49,36529,207769.17,691196.0593979926,1169013.0523648905,983677.3297301572,806380.8015208165,1037659.9511954909,780905.3333152861,3,25-35
12370,77,М,Москва,534,2021-12-30 18:37:57,2025-01-02 06:20:54,2024-12-10 06:11:24,0 days 09:36:06,34566,268595.0,871545.0556773416,818767.9966432138,565862.9714868565,792654.7021333396,1083889.0920938374,958335.8721600822,6,>60
12371,44,М,Самара,576,2021-12-29 16:11:19,2025-01-02 05:10:58,2024-12-14 05:04:02,0 days 10:32:56,37976,337116.0,984836.0650644802,695953.121702337,1157894.3764528553,1175870.6722786003,904697.2035635016,1022556.6753276873,4,36-48
12372,55,Ж,Волгоград,565,2021-12-27 02:51:04,2025-01-03 15:03:21,2025-01-02 15:00:18,0 days 09:55:22,35722,270112.0,907623.4875615453,896131.6301472916,843296.9013698132,1093022.8648177935,980839.1271710517,815013.9268428579,5,48-60
12373,18,Ж,Екатеринбург,558,2021-12-27 20:12:39,2025-01-03 09:29:31,2024-12-02 09:06:12,0 days 10:58:44,39524,238706.25,963826.2534516779,1085622.3005443788,1202206.2752825913,865109.451485572,1013498.2075425913,880938.2117852017,2,16-24
12374,20,М,Красноярск,554,2021-12-30 10:02:17,2025-01-01 22:38:23,2025-01-01 22:38:23,0 days 10:13:25,36805,333505.55,931975.983921267,1019387.9903765311,833420.2131563794,917540.4632414087,766313.8183437312,526030.981088513,2,16-24
12375,13,Ж,Новосибирск,555,2021-12-27 01:46:18,2025-01-01 14:08:55,2024-11-10 13:38:49,0 days 10:05:17,36317,265105.0,791172.2971535879,607486.5113400269,883876.7339187593,601691.9860874286,948376.0069884902,898333.6650427103,1,<16
12376,64,Ж,Санкт-Петербург,566,2021-12-28 09:55:33,2025-01-02 22:55:19,2024-12-22 22:47:24,0 days 10:36:56,38216,412758.41000000003,821763.5835083467,1026218.4411396347,845366.449913425,948136.9575998007,941238.8671557683,899363.469053215,6,>60
12377,39,М,Казань,546,2021-12-27 23:43:48,2025-01-02 11:48:03,2024-10-25 11:02:57,0 days 09:47:29,35249,264264.0,714461.5427767468,981487.098852348,652659.6834432116,829382.5155057816,1017953.25957779,823274.539286367,4,36-48
12378,56,Ж,Москва,580,2021-12-28 09:28:45,2024-12-31 21:44:35,2024-12-29 21:41:48,0 days 10:00:14,36014,255496.35,706833.0912044143,743363.3888246382,1074371.1727244167,626261.2522445524,1063679.0825663402,529303.7208827857,5,48-60
12379,59,М,Ростов-на-Дону,549,2021-12-29 17:50:27,2025-01-03 06:33:30,2024-12-29 06:24:47,0 days 10:22:16,37336,268115.0,936654.731034102,818024.7952352874,1182057.3501476892,900475.5635972683,1152829.2140704603,933966.4284312906,5,48-60
12380,29,М,Нижний Новгород,566,2022-01-01 05:41:52,2025-01-02 18:31:31,2024-11-29 18:10:28,0 days 10:24:17,37457,325426.9,788053.8937459234,1192411.708049991,1665281.7625873722,975640.5003102036,959453.6446769383,663227.573630476,3,25-35
12381,74,М,Москва,555,2021-12-28 14:25:32,2024-12-31 02:46:32,2024-12-30 02:45:52,0 days 10:02:41,36161,262485.0,580411.0620778097,664618.9768219698,1013467.9742609855,852621.7363561925,927140.9815038136,1013978.3219489838,6,>60
12382,35,Ж,Москва,564,2021-12-30 06:40:03,2025-01-03 19:21:39,2024-12-10 19:07:33,0 days 10:25:54,37554,186846.0,752472.2204476459,773169.4286454931,1099907.907618087,875470.1379343896,1043285.5254891012,913491.4231866517,3,25-35
12383,39,М,Екатеринбург,556,2021-12-28 15:23:26,2024-12-31 03:42:22,2024-11-29 03:24:21,0 days 09:57:22,35842,288578.52,779644.5069106263,1119675.8828223725,796444.0879680578,990504.3033799925,1037165.389214556,911472.0071236634,4,36-48
12384,39,Ж,Москва,550,2021-12-30 07:19:53,2025-01-03 20:13:52,2024-11-28 20:04:14,0 days 10:38:43,38323,324195.06,997998.6215578563,1151742.7274182832,1075030.005402357,798004.826024707,1165362.5895353584,840021.6461965495,4,36-48
12385,34,М,Новосибирск,573,2021-12-29 06:30:44,2025-01-02 19:40:59,2024-12-04 19:23:35,0 days 10:50:59,39059,221033.96,997774.7491676409,940547.0117467166,802189.5710609606,929619.1808415826,992125.4364525689,853421.4586650942,3,25-35
12386,22,Ж,Омск,543,2021-12-27 18:21:53,2025-01-03 05:56:00,2024-12-11 05:46:42,0 days 09:19:51,33591,236228.0,504430.7171118083,904802.5356001237,704727.4524293225,806844.3765725855,798398.7224549268,726519.3767158099,2,16-24
12387,30,М,Красноярск,579,2021-12-28 20:03:03,2025-01-02 09:05:01,2024-12-19 08:54:20,0 days 10:41:47,38507,319661.38,1006832.8740601783,1036709.8368400962,1056782.5268596478,827153.5575353684,1187146.2486661118,671866.5262796046,3,25-35
12388,32,М,Уфа,557,2021-12-28 18:00:19,2025-01-03 06:46:41,2024-12-18 06:35:06,0 days 10:31:50,37910,299481.6,844982.6128851653,879558.4392095697,915911.3371046378,886431.8611579391,921945.7490716608,1014102.0695621488,3,25-35
12389,39,Ж,Москва,559,2021-12-30 18:03:08,2025-01-03 06:25:10,2025-01-02 06:21:34,0 days 10:06:30,36390,239960.0,756740.1687428899,980824.56224725,932789.427254465,942377.155025209,1361590.4324093738,584193.7818957765,4,36-48
12390,33,Ж,Санкт-Петербург,557,2021-12-30 15:41:39,2025-01-02 04:05:25,2024-12-05 03:31:48,0 days 09:58:42,35922,221807.0,720951.9280682496,695345.247764835,722717.47143952,982137.338267298,1247778.5680473102,798273.8524968114,3,25-35
12391,23,Ж,Москва,553,2021-12-28 07:51:44,2025-01-01 20:59:00,2024-12-31 20:52:48,0 days 10:48:39,38919,330541.25,652630.9563163848,794344.0192919712,784697.2500049458,669932.574691707,971607.9628352456,788273.8100487315,2,16-24
12392,59,М,Санкт-Петербург,562,2021-12-26 22:17:45,2025-01-03 11:08:07,2024-12-07 10:47:15,0 days 10:37:40,38260,317878.64,827216.9763220984,1314550.8069661723,822014.4704944263,1260493.028838066,971179.8059974064,922406.9336055908,5,48-60
12393,48,М,Санкт-Петербург,550,2021-12-27 18:13:57,2025-01-02 06:17:14,2025-01-02 06:16:57,0 days 09:42:48,34968,244529.0,781486.0584674189,712367.1940334969,819530.5455121081,725820.05469055,999723.2835275637,773976.7275643297,4,36-48
12394,69,Ж,Воронеж,584,2021-12-27 05:37:59,2025-01-03 18:55:53,2024-12-25 18:50:35,0 days 10:47:01,38821,344398.0,700284.5283246309,973197.0809594546,946802.9903612842,857030.9170186326,1218791.7531059675,916948.3112433199,6,>60
12395,19,М,Новосибирск,534,2021-12-28 03:52:00,2025-01-03 15:42:14,2024-12-31 15:39:47,0 days 09:36:05,34565,198480.03,843132.577634412,488810.340400977,1183839.890985554,709115.3793856442,1316555.8552272343,970376.9584451894,2,16-24
12396,45,Ж,Москва,576,2021-12-28 02:01:55,2025-01-03 14:46:53,2024-12-18 14:34:56,0 days 10:27:56,37676,241694.0,897460.7938502275,826922.5712288577,848385.2571330004,772781.7283205005,1295498.7194158023,752450.6565404767,4,36-48
12397,50,М,Санкт-Петербург,562,2021-12-30 07:47:56,2025-01-03 20:40:27,2025-01-03 20:40:27,0 days 10:24:17,37457,312062.41000000003,657658.5467050215,931237.667993677,794090.3871012396,736103.0433792861,1099957.0539142063,809002.7646195269,5,48-60
12398,63,Ж,Москва,559,2021-12-27 10:26:35,2024-12-31 22:31:11,2024-10-24 21:48:11,0 days 09:55:01,35701,225154.0,611746.908857745,852450.0050644164,1014879.5761656442,1021603.8011923663,999608.4058946377,985801.8855487504,6,>60
12399,36,Ж,Санкт-Петербург,554,2021-12-31 11:53:38,2024-12-30 00:27:16,2024-12-10 00:09:14,0 days 10:15:55,36955,369951.0,563288.0636080343,627423.4632353564,1080436.9009670466,778704.2109902625,787643.5097196861,912288.1846962575,4,36-48
12400,28,Ж,Новосибирск,552,2021-12-27 10:28:48,2024-12-31 22:56:38,2024-11-25 22:32:12,0 days 10:04:02,36242,230691.0,845876.1789098106,1132138.1386376207,876453.7810814222,566562.176689367,987831.2135804099,642543.4058595998,3,25-35
12401,46,М,Москва,566,2021-12-30 16:37:10,2024-12-30 04:06:37,2024-12-25 04:04:15,0 days 09:04:01,32641,250580.07,952160.9057436542,716492.604097445,813825.8836022243,613330.1630667013,679150.8860337357,1016126.786262166,4,36-48
12402,32,М,Москва,551,2021-12-26 22:15:23,2025-01-03 10:10:17,2024-12-25 10:08:03,0 days 09:35:06,34506,264419.0,782862.6524554356,920803.9695788613,938106.4492422426,882108.4415171163,1047610.7572231767,627452.230670694,3,25-35
12403,50,Ж,Омск,581,2021-12-29 14:57:20,2025-01-03 03:05:54,2024-12-11 02:39:49,0 days 09:42:50,34970,367061.03,728430.0027612636,925421.2697015556,856947.9875414543,583091.3625225037,868014.1052939266,1064734.1380209401,5,48-60
12404,47,М,Нижний Новгород,553,2021-12-28 22:33:57,2025-01-02 11:33:31,2024-12-16 11:22:59,0 days 10:39:58,38398,307061.94,1017839.244541265,1050139.3445232285,1190924.0743983076,1125799.7081189076,1315128.4698996306,709453.3791045957,4,36-48
12405,33,Ж,Москва,557,2021-12-27 17:08:20,2025-01-02 05:52:15,2024-11-09 05:20:35,0 days 10:26:24,37584,327952.0,857241.0565387894,905896.0875664852,914579.1252646928,664047.5294005987,998042.0901725416,1214972.7486544694,3,25-35
12406,41,Ж,Санкт-Петербург,556,2021-12-29 00:01:50,2025-01-01 12:18:22,2024-12-27 12:15:36,0 days 09:58:39,35919,313382.0,890874.0225588477,917458.0910938318,1083457.4579633188,674682.3954009247,770624.8401947564,700422.117475798,4,36-48
12407,21,М,Уфа,561,2021-12-29 11:11:13,2025-01-02 00:13:03,2024-10-23 23:30:10,0 days 10:34:17,38057,222106.0,673358.8524899973,831590.3275734349,794749.5130563778,846380.9768126311,1584301.3749703832,752429.9436101522,2,16-24
12408,44,Ж,Воронеж,556,2021-12-27 05:44:39,2024-12-31 18:58:19,2024-12-03 18:42:41,0 days 10:50:26,39026,327528.0,920852.9857461269,998114.4189628828,1217019.9786630587,1133851.472520195,987763.313102034,867921.6357892802,4,36-48
12409,12,Ж,Москва,557,2021-12-27 01:00:37,2025-01-01 13:28:43,2024-12-15 13:18:06,0 days 10:15:57,36957,265153.1,821501.6803898085,899970.4188506578,1029786.8111096395,877490.6352472162,1039851.6704919417,913935.7065866324,1,<16
